"","temp","rain","ph","depth","texture","total","noraintotal","avetotal","lon","lat"
"193",69.1666666666667,46.1666666666667,33,80,50,4.41419,9.13,55.6666666666667,19.690005,-18.549999
"194",37.6666666666667,59.5833333333333,100,80,50,11.1833333333333,15.0666666666667,65.45,32.16666667,-18.53333333
"195",44.8333333333333,58,100,80,50,12.536,17.9333333333333,66.5666666666667,31.16666667,-18.53333333
"196",44.8333333333333,57.4166666666667,100,80,50,12.374,17.9333333333333,66.45,31.12,-18.53
"197",37.6666666666667,59.5833333333333,100,80,50,11.1833333333333,15.0666666666667,65.45,32.169998,-18.53
"198",74.8333333333333,54,100,80,50,18.532,29.9333333333333,71.7666666666667,27.469999,-18.53
"199",75,54,100,80,50,18.526,30,71.8,27.43,-18.469999
"200",76.1666666666667,47.25,78,80,50,13.07098,23.764,66.2833333333333,19.729999,-18.430003
"201",89.3333333333333,48,72,80,50,13.48896,25.728,67.8666666666667,26.489999,-18.37
"202",89.9166666666667,48.1666666666667,94,80,50,17.73122,33.8086666666667,72.4166666666667,26.5,-18.37
"203",85.5833333333333,48.0833333333333,89,80,50,16.3988433333333,30.4676666666667,70.5333333333333,26.329999,-18.37
"204",85.5833333333333,48.0833333333333,94,80,50,17.3201266666667,32.1793333333333,71.5333333333333,26.33333333,-18.36666667
"205",54,57,100,80,50,14.6453333333333,21.6,68.2,30.66666667,-18.36666667
"206",16.9166666666667,52.6666666666667,100,80,50,4.216,6.76666666666667,59.9166666666667,32.6,-18.36666667
"207",23.4166666666667,40.3333333333333,100,80,50,3.43866666666667,9.36666666666667,58.75,32.659999,-18.36
"208",20.5833333333333,45.1666666666667,100,80,50,4.04566666666667,8.23333333333333,59.15,32.580001,-18.36
"209",69.5,47.25,44,80,50,6.03929333333333,12.232,58.15,19.809999,-18.36
"210",69.6666666666667,53.8333333333333,100,80,50,17.214,27.8666666666667,70.7,27.75,-18.329999
"211",44.5833333333333,58.4166666666667,100,80,50,12.4633333333333,17.8333333333333,66.6,31.19,-18.319999
"212",43,59.3333333333333,100,80,50,12.2406666666667,17.2,66.4666666666667,31.25,-18.3
"213",43,59.3333333333333,100,80,50,12.2406666666667,17.2,66.4666666666667,31.25,-18.299999
