"","temp","rain","ph","depth","texture","total","noraintotal","avetotal","lon","lat"
"1280",100,100,64,80,100,51.2,51.2,88.8,82.98,25.32
"1281",100,100,71,80,100,56.8,56.8,90.2,78.279998,25.340001
"1282",100,100,64,80,100,51.2,51.2,88.8,78.349998,25.340001
"1283",100,100,43,80,100,34.4,34.4,84.6,81.019996,25.340001
"1284",100,100,71,80,50,28.4,28.4,80.2,77.5,25.340001
"1285",100,100,57,80,50,22.8,22.8,77.4,78.529998,25.35
"1286",100,100,57,80,50,22.8,22.8,77.4,81.199996,25.35
"1287",100,100,57,80,50,22.8,22.8,77.4,81.080001,25.36
"1288",100,100,93,80,50,37.2,37.2,84.6,81.86,25.37
"1289",100,100,93,80,50,37.2,37.2,84.6,81.86,25.370003
"1290",100,100,64,80,50,25.6,25.6,78.8,81.139999,25.379999
"1291",100,100,100,80,100,80,80,96,86.470001,25.379999
"1292",100,100,93,80,100,74.4,74.4,94.6,86.120002,25.409999
"1293",100,100,64,80,50,25.6,25.6,78.8,77.650001,25.42
"1294",100,100,71,80,50,28.4,28.4,80.2,81.846311,25.435801
"1295",100,100,86,80,50,34.4,34.4,83.2,81.839996,25.44
"1296",100,100,71,80,50,28.4,28.4,80.2,78.559997,25.44
"1297",100,100,79,80,50,31.6,31.6,81.8,81.849998,25.44
"1298",100,100,79,80,50,31.6,31.6,81.8,81.849998,25.440001
"1299",100,100,57,80,50,22.8,22.8,77.4,75.629997,25.440001
"1300",100,100,71,80,50,28.4,28.4,80.2,78.559997,25.440001
"1301",100,100,86,80,50,34.4,34.4,83.2,81.849998,25.45
"1302",100,100,86,80,50,34.4,34.4,83.2,81.849998,25.450001
"1303",100,100,64,80,50,25.6,25.6,78.8,80.330001,25.469999
"1304",100,100,57,80,50,22.8,22.8,77.4,80.330001,25.479999
"1305",100,100,50,80,100,40,40,86,80.333333,25.483333
"1306",100,100,100,80,100,80,80,96,84.620002,25.489999
"1307",100,100,50,80,100,40,40,86,80.860006,25.510002
"1308",100,100,93,80,100,74.4,74.4,94.6,85.18,25.52
"1309",100,0,100,80,100,0,80,76,90.230003,25.52
"1310",100,100,86,80,100,68.8,68.8,93.2,83.849998,25.53
"1311",100,100,100,80,100,80,80,96,87.669998,25.53
"1312",100,100,43,80,100,34.4,34.4,84.6,78.589996,25.54
"1313",100,100,100,80,100,80,80,96,87.569999,25.54
"1314",100,100,100,80,100,80,80,96,87.569999,25.540001
"1315",100,100,0,80,100,0,0,76,84.789155,25.579999
"1316",100,100,100,80,100,80,80,96,83.589996,25.59
"1317",100,100,100,80,100,80,80,96,85.129997,25.61
"1318",100,100,93,80,100,74.4,74.4,94.6,85.260002,25.61
"1319",100,100,100,80,100,80,80,96,85.129997,25.610001
"1320",100,100,100,80,100,80,80,96,85.129997,25.610103
"1321",100,100,86,80,100,68.8,68.8,93.2,84.580001,25.629999
"1322",100,100,100,80,100,80,80,96,85.839996,25.659999
"1323",100,100,71,80,100,56.8,56.8,90.2,82.690002,25.750001
"1324",100,100,50,80,100,40,40,86,75.380539,25.759781
"1325",100,100,64,80,100,51.2,51.2,88.8,82.690002,25.76
"1326",100,100,64,80,100,51.2,51.2,88.8,82.690002,25.760002
"1327",100,100,50,80,100,40,40,86,75.379997,25.760002
"1328",100,100,100,80,100,80,80,96,87.470001,25.770004
"1329",100,100,86,80,100,68.8,68.8,93.2,82.029998,25.799999
"1330",100,100,100,80,100,80,80,96,93.430003,25.829999
"1331",100,100,50,80,100,40,40,86,79.819999,25.850001
"1332",100,100,100,80,100,80,80,96,85.779998,25.850001
"1333",100,100,100,80,100,80,80,96,85.779998,25.860001
"1334",100,100,100,80,100,80,80,96,85.737304,25.878994
"1335",100,0,100,80,50,0,40,66,89.779998,25.899999
"1336",100,100,100,80,100,80,80,96,87.330001,25.899999
"1337",100,100,86,80,100,68.8,68.8,93.2,81.949996,25.899999
"1338",100,100,86,80,100,68.8,68.8,93.2,81.95,25.9
"1339",100,100,79,80,100,63.2,63.2,91.8,81.989997,25.909999
"1340",100,100,93,80,100,74.4,74.4,94.6,84.589996,25.92
"1341",100,100,50,80,100,40,40,86,80.809997,25.92
"1342",100,100,36,80,100,28.8,28.8,83.2,80.809997,25.93
"1343",100,100,100,80,100,80,80,96,83.559997,25.95
"1344",100,100,79,80,100,63.2,63.2,91.8,83.010002,25.959999
"1345",100,100,64,80,100,51.2,51.2,88.8,80.11000061,25.959999
"1346",100,100,100,80,100,80,80,96,85,26
"1347",100,100,43,80,100,34.4,34.4,84.6,76.339996,26.02
"1348",100,100,57,80,100,45.6,45.6,87.4,80.080001,26.02
"1349",100,100,43,80,100,34.4,34.4,84.6,76.339996,26.020001
"1350",100,100,43,80,100,34.4,34.4,84.6,76.339991,26.020001
"1351",100,100,43,80,100,34.4,34.4,84.6,76.339996,26.020004
"1352",100,100,50,80,100,40,40,86,76.344299,26.020011
"1353",100,100,50,80,100,40,40,86,76.344299,26.020309
"1354",100,100,79,80,50,31.6,31.6,81.8,77.93,26.049999
"1355",100,100,93,80,100,74.4,74.4,94.6,83.18,26.059999
"1356",100,100,100,80,100,80,80,96,85.379997,26.120001
"1357",100,100,100,80,100,80,80,96,85.370002,26.120001
"1358",100,100,100,80,100,80,80,96,85.889999,26.149999
"1359",100,100,100,80,100,80,80,96,85.879997,26.149999
"1360",100,100,50,80,100,40,40,86,75.779998,26.159999
"1361",100,100,50,80,100,40,40,86,75.790001,26.159999
"1362",100,100,100,80,100,80,80,96,85.889999,26.159999
"1363",100,100,50,80,100,40,40,86,75.79,26.159999
"1364",100,0,100,80,100,0,80,76,90.620002,26.18
"1365",100,100,64,80,100,51.2,51.2,88.8,75.833333,26.183333
"1366",100,100,43,80,100,34.4,34.4,84.6,79.019996,26.19
"1367",100,100,50,80,100,40,40,86,81.230003,26.209999
"1368",100,100,64,80,100,51.2,51.2,88.8,81.680001,26.209999
"1369",100,100,50,80,100,40,40,86,78.169998,26.219999
"1370",100,100,100,80,100,80,80,96,84.349998,26.219999
"1371",100,100,64,80,100,51.2,51.2,88.8,81.230003,26.219999
"1372",100,100,57,80,100,45.6,45.6,87.4,78.169998,26.229999
"1373",100,100,93,80,100,74.4,74.4,94.6,82.069999,26.25
"1374",100,100,93,80,100,74.4,74.4,94.6,83.519996,26.260002
"1375",100,100,0,80,100,0,0,76,82.069999,26.260002
"1376",100,100,79,80,100,63.2,63.2,91.8,81.540001,26.260002
"1377",100,100,93,80,100,74.4,74.4,94.6,82.072706,26.264776
"1378",100,100,0,80,100,0,0,76,82.739997,26.309999
"1379",100,0,100,80,100,0,80,76,92.690002,26.35
"1380",100,100,100,80,100,80,80,96,86.059997,26.35
"1381",100,100,29,80,100,23.2,23.2,81.8,78.668911,26.355245
"1382",100,100,86,80,100,68.8,68.8,93.2,81.459999,26.379999
"1383",100,100,64,50,100,32,32,82.8,77.339996,26.399999
"1384",100,100,57,80,100,45.6,45.6,87.4,80.336979,26.411029
"1385",100,100,93,80,100,74.4,74.4,94.6,82.529998,26.43
"1386",100,0,100,80,100,0,80,76,91.059997,26.43
"1387",100,100,100,80,100,80,80,96,86.050003,26.45
"1388",100,100,43,80,100,34.4,34.4,84.6,80.330001,26.459999
"1389",100,100,100,80,100,80,80,96,84.440002,26.459999
"1390",100,100,43,80,100,34.4,34.4,84.6,80.330001,26.460738
"1391",100,100,36,80,100,28.8,28.8,83.2,77.019996,26.489999
"1392",100,100,43,80,100,34.4,34.4,84.6,78,26.496899
"1393",100,100,36,80,100,28.8,28.8,83.2,77.989997,26.5
"1394",100,100,43,80,100,34.4,34.4,84.6,80.480003,26.54
"1395",100,100,43,80,100,34.4,34.4,84.6,78.709999,26.540001
"1396",100,100,29,80,100,23.2,23.2,81.8,80.480003,26.549999
"1397",100,100,29,80,100,23.2,23.2,81.8,78.929691,26.559946
"1398",100,100,36,80,100,28.8,28.8,83.2,78.779998,26.559999
"1399",100,0,21,80,100,0,16.8,60.2,74.260002,26.62
"1400",100,0,100,80,100,0,80,76,92.791552,26.622334
"1401",100,100,100,80,100,80,80,96,86.199996,26.649999
"1402",100,100,43,80,100,34.4,34.4,84.6,77.615417,26.650151
"1403",100,100,100,80,100,80,80,96,86.209999,26.659999
"1404",100,100,100,80,100,80,80,96,85.160003,26.68
"1405",100,100,29,80,100,23.2,23.2,81.8,78.379997,26.68
"1406",100,31,43,80,100,10.664,34.4,70.8,75.230003,26.68
"1407",100,100,57,80,100,45.6,45.6,87.4,77.870002,26.690001
"1408",100,100,57,80,100,45.6,45.6,87.4,77.879997,26.690001
"1409",100,100,43,80,100,34.4,34.4,84.6,78.220001,26.7
"1410",100,100,43,80,100,34.4,34.4,84.6,77.900027,26.700005
"1411",100,100,43,80,100,34.4,34.4,84.6,78.226101,26.707499
"1412",100,100,100,80,100,80,80,96,83.370002,26.75
"1413",100,0,100,80,100,0,80,76,94.209999,26.75
"1414",100,100,100,80,100,80,80,96,83.370002,26.76
"1415",100,100,100,80,100,80,80,96,82.129997,26.77
"1416",100,100,50,80,100,40,40,86,78.300003,26.770004
"1417",100,100,93,80,100,74.4,74.4,94.6,82.139999,26.78
"1418",100,100,64,80,100,51.2,51.2,88.8,79.019996,26.78
"1419",100,100,57,80,100,45.6,45.6,87.4,80.669998,26.78
"1420",100,100,93,80,100,74.4,74.4,94.6,82.139999,26.780001
"1421",100,100,0,80,100,0,0,76,82.739997,26.790001
"1422",100,100,100,80,100,80,80,96,82.75,26.790001
"1423",100,100,0,80,100,0,0,76,82.190002,26.799999
"1424",100,100,100,80,100,80,80,96,86.080001,26.829999
"1425",100,100,86,80,100,68.8,68.8,93.2,80.93,26.829999
"1426",100,100,100,80,100,80,80,96,86.08,26.83
"1427",100,100,71,80,100,56.8,56.8,90.2,80.93,26.840001
"1428",100,100,71,80,100,56.8,56.8,90.2,80.9166,26.85
"1429",100,100,100,80,100,80,80,96,85.760002,26.86
"1430",100,39,57,80,100,17.784,45.6,75.2,75.330001,26.889999
"1431",100,99,50,80,100,39.6,40,85.8,75.800003,26.909999
"1432",100,100,71,80,100,56.8,56.8,90.2,81.190002,26.909999
"1433",100,100,64,80,100,51.2,51.2,88.8,75.809997,26.909999
"1434",100,100,79,80,100,63.2,63.2,91.8,81.19,26.92
"1435",100,100,71,80,100,56.8,56.8,90.2,81.18,26.93
"1436",100,100,29,80,100,23.2,23.2,81.8,79.830001,26.93
